index,date,country,province,confirmed,deaths,recovered
7944,2020-02-17,France,French Guiana,0.0,0.0,0.0
7945,2020-02-18,France,French Guiana,0.0,0.0,0.0
7946,2020-02-19,France,French Guiana,0.0,0.0,0.0
7947,2020-02-20,France,French Guiana,0.0,0.0,0.0
7948,2020-02-21,France,French Guiana,0.0,0.0,0.0
7949,2020-02-22,France,French Guiana,0.0,0.0,0.0
7950,2020-02-23,France,French Guiana,0.0,0.0,0.0
7951,2020-02-24,France,French Guiana,0.0,0.0,0.0
7952,2020-02-25,France,French Guiana,0.0,0.0,0.0
7953,2020-02-26,France,French Guiana,0.0,0.0,0.0
7954,2020-02-27,France,French Guiana,0.0,0.0,0.0
7955,2020-02-28,France,French Guiana,0.0,0.0,0.0
7956,2020-02-29,France,French Guiana,0.0,0.0,0.0
7957,2020-03-01,France,French Guiana,0.0,0.0,0.0
7958,2020-03-02,France,French Guiana,0.0,0.0,0.0
7959,2020-03-03,France,French Guiana,0.0,0.0,0.0
7960,2020-03-04,France,French Guiana,0.0,0.0,0.0
7961,2020-03-05,France,French Guiana,0.0,0.0,0.0
7962,2020-03-06,France,French Guiana,0.0,0.0,0.0
7963,2020-03-07,France,French Guiana,5.0,0.0,0.0
7964,2020-03-08,France,French Guiana,0.0,0.0,0.0
7965,2020-03-09,France,French Guiana,0.0,0.0,0.0
7966,2020-03-10,France,French Guiana,0.0,0.0,0.0
7967,2020-03-11,France,French Guiana,0.0,0.0,0.0
7968,2020-03-12,France,French Guiana,0.0,0.0,0.0
7969,2020-03-13,France,French Guiana,0.0,0.0,0.0
7970,2020-03-14,France,French Guiana,0.0,0.0,0.0
7971,2020-03-15,France,French Guiana,2.0,0.0,0.0
7972,2020-03-16,France,French Guiana,4.0,0.0,0.0
7973,2020-03-17,France,French Guiana,0.0,0.0,0.0
7974,2020-03-18,France,French Guiana,0.0,0.0,0.0
7975,2020-03-19,France,French Guiana,0.0,0.0,0.0
7976,2020-03-20,France,French Guiana,4.0,0.0,0.0
7977,2020-03-21,France,French Guiana,3.0,0.0,0.0
7978,2020-03-22,France,French Guiana,0.0,0.0,6.0
7979,2020-03-23,France,French Guiana,2.0,0.0,0.0
7980,2020-03-24,France,French Guiana,3.0,0.0,0.0
7981,2020-03-25,France,French Guiana,5.0,0.0,0.0
7982,2020-03-26,France,French Guiana,0.0,0.0,0.0
7983,2020-03-27,France,French Guiana,0.0,0.0,0.0
7984,2020-03-28,France,French Guiana,0.0,0.0,0.0
7985,2020-03-29,France,French Guiana,0.0,0.0,0.0
7986,2020-03-30,France,French Guiana,15.0,0.0,0.0
7987,2020-03-31,France,French Guiana,0.0,0.0,0.0
7988,2020-04-01,France,French Guiana,8.0,0.0,9.0
7989,2020-04-02,France,French Guiana,0.0,0.0,0.0
7990,2020-04-03,France,French Guiana,6.0,0.0,7.0
7991,2020-04-04,France,French Guiana,4.0,0.0,0.0
7992,2020-01-22,France,French Polynesia,0.0,0.0,0.0
7993,2020-01-23,France,French Polynesia,0.0,0.0,0.0
7994,2020-01-24,France,French Polynesia,0.0,0.0,0.0
7995,2020-01-25,France,French Polynesia,0.0,0.0,0.0
7996,2020-01-26,France,French Polynesia,0.0,0.0,0.0
7997,2020-01-27,France,French Polynesia,0.0,0.0,0.0
7998,2020-01-28,France,French Polynesia,0.0,0.0,0.0
7999,2020-01-29,France,French Polynesia,0.0,0.0,0.0
8000,2020-01-30,France,French Polynesia,0.0,0.0,0.0
8001,2020-01-31,France,French Polynesia,0.0,0.0,0.0
8002,2020-02-01,France,French Polynesia,0.0,0.0,0.0
8003,2020-02-02,France,French Polynesia,0.0,0.0,0.0
8004,2020-02-03,France,French Polynesia,0.0,0.0,0.0
8005,2020-02-04,France,French Polynesia,0.0,0.0,0.0
8006,2020-02-05,France,French Polynesia,0.0,0.0,0.0
8007,2020-02-06,France,French Polynesia,0.0,0.0,0.0
8008,2020-02-07,France,French Polynesia,0.0,0.0,0.0
8009,2020-02-08,France,French Polynesia,0.0,0.0,0.0
8010,2020-02-09,France,French Polynesia,0.0,0.0,0.0
8011,2020-02-10,France,French Polynesia,0.0,0.0,0.0
8012,2020-02-11,France,French Polynesia,0.0,0.0,0.0
8013,2020-02-12,France,French Polynesia,0.0,0.0,0.0
8014,2020-02-13,France,French Polynesia,0.0,0.0,0.0
8015,2020-02-14,France,French Polynesia,0.0,0.0,0.0
8016,2020-02-15,France,French Polynesia,0.0,0.0,0.0
8017,2020-02-16,France,French Polynesia,0.0,0.0,0.0
8018,2020-02-17,France,French Polynesia,0.0,0.0,0.0
8019,2020-02-18,France,French Polynesia,0.0,0.0,0.0
8020,2020-02-19,France,French Polynesia,0.0,0.0,0.0
8021,2020-02-20,France,French Polynesia,0.0,0.0,0.0
8022,2020-02-21,France,French Polynesia,0.0,0.0,0.0
8023,2020-02-22,France,French Polynesia,0.0,0.0,0.0
8024,2020-02-23,France,French Polynesia,0.0,0.0,0.0
8025,2020-02-24,France,French Polynesia,0.0,0.0,0.0
8026,2020-02-25,France,French Polynesia,0.0,0.0,0.0
8027,2020-02-26,France,French Polynesia,0.0,0.0,0.0
8028,2020-02-27,France,French Polynesia,0.0,0.0,0.0
8029,2020-02-28,France,French Polynesia,0.0,0.0,0.0
8030,2020-02-29,France,French Polynesia,0.0,0.0,0.0
8031,2020-03-01,France,French Polynesia,0.0,0.0,0.0
8032,2020-03-02,France,French Polynesia,0.0,0.0,0.0
8033,2020-03-03,France,French Polynesia,0.0,0.0,0.0
8034,2020-03-04,France,French Polynesia,0.0,0.0,0.0
8035,2020-03-05,France,French Polynesia,0.0,0.0,0.0
8036,2020-03-06,France,French Polynesia,0.0,0.0,0.0
8037,2020-03-07,France,French Polynesia,0.0,0.0,0.0
8038,2020-03-08,France,French Polynesia,0.0,0.0,0.0
8039,2020-03-09,France,French Polynesia,0.0,0.0,0.0
8040,2020-03-10,France,French Polynesia,0.0,0.0,0.0
8041,2020-03-11,France,French Polynesia,0.0,0.0,0.0
8042,2020-03-12,France,French Polynesia,0.0,0.0,0.0
8043,2020-03-13,France,French Polynesia,3.0,0.0,0.0
8044,2020-03-14,France,French Polynesia,0.0,0.0,0.0
8045,2020-03-15,France,French Polynesia,0.0,0.0,0.0
8046,2020-03-16,France,French Polynesia,0.0,0.0,0.0
8047,2020-03-17,France,French Polynesia,0.0,0.0,0.0
8048,2020-03-18,France,French Polynesia,0.0,0.0,0.0
8049,2020-03-19,France,French Polynesia,3.0,0.0,0.0
8050,2020-03-20,France,French Polynesia,5.0,0.0,0.0
8051,2020-03-21,France,French Polynesia,4.0,0.0,0.0
8052,2020-03-22,France,French Polynesia,3.0,0.0,0.0
8053,2020-03-23,France,French Polynesia,0.0,0.0,0.0
8054,2020-03-24,France,French Polynesia,7.0,0.0,0.0
8055,2020-03-25,France,French Polynesia,0.0,0.0,0.0
8056,2020-03-26,France,French Polynesia,5.0,0.0,0.0
8057,2020-03-27,France,French Polynesia,0.0,0.0,0.0
8058,2020-03-28,France,French Polynesia,0.0,0.0,0.0
8059,2020-03-29,France,French Polynesia,0.0,0.0,0.0
8060,2020-03-30,France,French Polynesia,6.0,0.0,0.0
8061,2020-03-31,France,French Polynesia,0.0,0.0,0.0
8062,2020-04-01,France,French Polynesia,1.0,0.0,0.0
8063,2020-04-02,France,French Polynesia,0.0,0.0,0.0
8064,2020-04-03,France,French Polynesia,2.0,0.0,0.0
8065,2020-04-04,France,French Polynesia,1.0,0.0,0.0
8066,2020-01-22,France,Guadeloupe,0.0,0.0,0.0
8067,2020-01-23,France,Guadeloupe,0.0,0.0,0.0
8068,2020-01-24,France,Guadeloupe,0.0,0.0,0.0
8069,2020-01-25,France,Guadeloupe,0.0,0.0,0.0
8070,2020-01-26,France,Guadeloupe,0.0,0.0,0.0
8071,2020-01-27,France,Guadeloupe,0.0,0.0,0.0
8072,2020-01-28,France,Guadeloupe,0.0,0.0,0.0
8073,2020-01-29,France,Guadeloupe,0.0,0.0,0.0
8074,2020-01-30,France,Guadeloupe,0.0,0.0,0.0
8075,2020-01-31,France,Guadeloupe,0.0,0.0,0.0
8076,2020-02-01,France,Guadeloupe,0.0,0.0,0.0
8077,2020-02-02,France,Guadeloupe,0.0,0.0,0.0
8078,2020-02-03,France,Guadeloupe,0.0,0.0,0.0
8079,2020-02-04,France,Guadeloupe,0.0,0.0,0.0
8080,2020-02-05,France,Guadeloupe,0.0,0.0,0.0
8081,2020-02-06,France,Guadeloupe,0.0,0.0,0.0
8082,2020-02-07,France,Guadeloupe,0.0,0.0,0.0
8083,2020-02-08,France,Guadeloupe,0.0,0.0,0.0
8084,2020-02-09,France,Guadeloupe,0.0,0.0,0.0
8085,2020-02-10,France,Guadeloupe,0.0,0.0,0.0
8086,2020-02-11,France,Guadeloupe,0.0,0.0,0.0
8087,2020-02-12,France,Guadeloupe,0.0,0.0,0.0
8088,2020-02-13,France,Guadeloupe,0.0,0.0,0.0
8089,2020-02-14,France,Guadeloupe,0.0,0.0,0.0
8090,2020-02-15,France,Guadeloupe,0.0,0.0,0.0
8091,2020-02-16,France,Guadeloupe,0.0,0.0,0.0
8092,2020-02-17,France,Guadeloupe,0.0,0.0,0.0
8093,2020-02-18,France,Guadeloupe,0.0,0.0,0.0
8094,2020-02-19,France,Guadeloupe,0.0,0.0,0.0
8095,2020-02-20,France,Guadeloupe,0.0,0.0,0.0
8096,2020-02-21,France,Guadeloupe,0.0,0.0,0.0
8097,2020-02-22,France,Guadeloupe,0.0,0.0,0.0
8098,2020-02-23,France,Guadeloupe,0.0,0.0,0.0
8099,2020-02-24,France,Guadeloupe,0.0,0.0,0.0
8100,2020-02-25,France,Guadeloupe,0.0,0.0,0.0
8101,2020-02-26,France,Guadeloupe,0.0,0.0,0.0
8102,2020-02-27,France,Guadeloupe,0.0,0.0,0.0
8103,2020-02-28,France,Guadeloupe,0.0,0.0,0.0
8104,2020-02-29,France,Guadeloupe,0.0,0.0,0.0
8105,2020-03-01,France,Guadeloupe,0.0,0.0,0.0
8106,2020-03-02,France,Guadeloupe,0.0,0.0,0.0
8107,2020-03-03,France,Guadeloupe,0.0,0.0,0.0
8108,2020-03-04,France,Guadeloupe,0.0,0.0,0.0
8109,2020-03-05,France,Guadeloupe,0.0,0.0,0.0
8110,2020-03-06,France,Guadeloupe,0.0,0.0,0.0
8111,2020-03-07,France,Guadeloupe,0.0,0.0,0.0
8112,2020-03-08,France,Guadeloupe,0.0,0.0,0.0
8113,2020-03-09,France,Guadeloupe,0.0,0.0,0.0
8114,2020-03-10,France,Guadeloupe,0.0,0.0,0.0
8115,2020-03-11,France,Guadeloupe,0.0,0.0,0.0
8116,2020-03-12,France,Guadeloupe,0.0,0.0,0.0
8117,2020-03-13,France,Guadeloupe,1.0,0.0,0.0
8118,2020-03-14,France,Guadeloupe,0.0,0.0,0.0
8119,2020-03-15,France,Guadeloupe,2.0,0.0,0.0
8120,2020-03-16,France,Guadeloupe,3.0,0.0,0.0
8121,2020-03-17,France,Guadeloupe,12.0,0.0,0.0
8122,2020-03-18,France,Guadeloupe,9.0,0.0,0.0
8123,2020-03-19,France,Guadeloupe,6.0,0.0,0.0
8124,2020-03-20,France,Guadeloupe,12.0,0.0,0.0
8125,2020-03-21,France,Guadeloupe,8.0,0.0,0.0
8126,2020-03-22,France,Guadeloupe,5.0,1.0,0.0
8127,2020-03-23,France,Guadeloupe,4.0,0.0,0.0
8128,2020-03-24,France,Guadeloupe,0.0,0.0,0.0
8129,2020-03-25,France,Guadeloupe,11.0,0.0,0.0
8130,2020-03-26,France,Guadeloupe,0.0,0.0,0.0
8131,2020-03-27,France,Guadeloupe,0.0,0.0,0.0
8132,2020-03-28,France,Guadeloupe,29.0,1.0,17.0
8133,2020-03-29,France,Guadeloupe,4.0,2.0,0.0
8134,2020-03-30,France,Guadeloupe,0.0,0.0,0.0
8135,2020-03-31,France,Guadeloupe,8.0,0.0,5.0
8136,2020-04-01,France,Guadeloupe,11.0,2.0,2.0
8137,2020-04-02,France,Guadeloupe,3.0,0.0,0.0
8138,2020-04-03,France,Guadeloupe,2.0,1.0,0.0
8139,2020-04-04,France,Guadeloupe,4.0,0.0,0.0
8140,2020-01-22,France,Mayotte,0.0,0.0,0.0
8141,2020-01-23,France,Mayotte,0.0,0.0,0.0
8142,2020-01-24,France,Mayotte,0.0,0.0,0.0
8143,2020-01-25,France,Mayotte,0.0,0.0,0.0
8144,2020-01-26,France,Mayotte,0.0,0.0,0.0
8145,2020-01-27,France,Mayotte,0.0,0.0,0.0
8146,2020-01-28,France,Mayotte,0.0,0.0,0.0
8147,2020-01-29,France,Mayotte,0.0,0.0,0.0
8148,2020-01-30,France,Mayotte,0.0,0.0,0.0
8149,2020-01-31,France,Mayotte,0.0,0.0,0.0
8150,2020-02-01,France,Mayotte,0.0,0.0,0.0
8151,2020-02-02,France,Mayotte,0.0,0.0,0.0
8152,2020-02-03,France,Mayotte,0.0,0.0,0.0
8153,2020-02-04,France,Mayotte,0.0,0.0,0.0
8154,2020-02-05,France,Mayotte,0.0,0.0,0.0
8155,2020-02-06,France,Mayotte,0.0,0.0,0.0
8156,2020-02-07,France,Mayotte,0.0,0.0,0.0
8157,2020-02-08,France,Mayotte,0.0,0.0,0.0
8158,2020-02-09,France,Mayotte,0.0,0.0,0.0
8159,2020-02-10,France,Mayotte,0.0,0.0,0.0
8160,2020-02-11,France,Mayotte,0.0,0.0,0.0
8161,2020-02-12,France,Mayotte,0.0,0.0,0.0
8162,2020-02-13,France,Mayotte,0.0,0.0,0.0
8163,2020-02-14,France,Mayotte,0.0,0.0,0.0
8164,2020-02-15,France,Mayotte,0.0,0.0,0.0
8165,2020-02-16,France,Mayotte,0.0,0.0,0.0
8166,2020-02-17,France,Mayotte,0.0,0.0,0.0
8167,2020-02-18,France,Mayotte,0.0,0.0,0.0
8168,2020-02-19,France,Mayotte,0.0,0.0,0.0
8169,2020-02-20,France,Mayotte,0.0,0.0,0.0
8170,2020-02-21,France,Mayotte,0.0,0.0,0.0
8171,2020-02-22,France,Mayotte,0.0,0.0,0.0
8172,2020-02-23,France,Mayotte,0.0,0.0,0.0
8173,2020-02-24,France,Mayotte,0.0,0.0,0.0
8174,2020-02-25,France,Mayotte,0.0,0.0,0.0
8175,2020-02-26,France,Mayotte,0.0,0.0,0.0
8176,2020-02-27,France,Mayotte,0.0,0.0,0.0
8177,2020-02-28,France,Mayotte,0.0,0.0,0.0
8178,2020-02-29,France,Mayotte,0.0,0.0,0.0
8179,2020-03-01,France,Mayotte,0.0,0.0,0.0
8180,2020-03-02,France,Mayotte,0.0,0.0,0.0
8181,2020-03-03,France,Mayotte,0.0,0.0,0.0
8182,2020-03-04,France,Mayotte,0.0,0.0,0.0
8183,2020-03-05,France,Mayotte,0.0,0.0,0.0
8184,2020-03-06,France,Mayotte,0.0,0.0,0.0
8185,2020-03-07,France,Mayotte,0.0,0.0,0.0
8186,2020-03-08,France,Mayotte,0.0,0.0,0.0
8187,2020-03-09,France,Mayotte,0.0,0.0,0.0
8188,2020-03-10,France,Mayotte,0.0,0.0,0.0
8189,2020-03-11,France,Mayotte,0.0,0.0,0.0
8190,2020-03-12,France,Mayotte,0.0,0.0,0.0
8191,2020-03-13,France,Mayotte,0.0,0.0,0.0
8192,2020-03-14,France,Mayotte,0.0,0.0,0.0
8193,2020-03-15,France,Mayotte,1.0,0.0,0.0
8194,2020-03-16,France,Mayotte,0.0,0.0,0.0
8195,2020-03-17,France,Mayotte,0.0,0.0,0.0
8196,2020-03-18,France,Mayotte,2.0,0.0,0.0
8197,2020-03-19,France,Mayotte,0.0,0.0,0.0
8198,2020-03-20,France,Mayotte,3.0,0.0,0.0
8199,2020-03-21,France,Mayotte,1.0,0.0,0.0
8200,2020-03-22,France,Mayotte,4.0,0.0,0.0
8201,2020-03-23,France,Mayotte,13.0,0.0,0.0
8202,2020-03-24,France,Mayotte,12.0,0.0,0.0
8203,2020-03-25,France,Mayotte,0.0,0.0,0.0
8204,2020-03-26,France,Mayotte,0.0,0.0,0.0
8205,2020-03-27,France,Mayotte,14.0,0.0,0.0
8206,2020-03-28,France,Mayotte,13.0,0.0,0.0
8207,2020-03-29,France,Mayotte,0.0,0.0,0.0
8208,2020-03-30,France,Mayotte,19.0,0.0,10.0
8209,2020-03-31,France,Mayotte,12.0,1.0,0.0
8210,2020-04-01,France,Mayotte,0.0,0.0,0.0
8211,2020-04-02,France,Mayotte,22.0,0.0,0.0
8212,2020-04-03,France,Mayotte,12.0,1.0,0.0
8213,2020-04-04,France,Mayotte,6.0,0.0,4.0
8214,2020-01-22,France,New Caledonia,0.0,0.0,0.0
8215,2020-01-23,France,New Caledonia,0.0,0.0,0.0
8216,2020-01-24,France,New Caledonia,0.0,0.0,0.0
8217,2020-01-25,France,New Caledonia,0.0,0.0,0.0
8218,2020-01-26,France,New Caledonia,0.0,0.0,0.0
8219,2020-01-27,France,New Caledonia,0.0,0.0,0.0
8220,2020-01-28,France,New Caledonia,0.0,0.0,0.0
8221,2020-01-29,France,New Caledonia,0.0,0.0,0.0
8222,2020-01-30,France,New Caledonia,0.0,0.0,0.0
8223,2020-01-31,France,New Caledonia,0.0,0.0,0.0
8224,2020-02-01,France,New Caledonia,0.0,0.0,0.0
8225,2020-02-02,France,New Caledonia,0.0,0.0,0.0
8226,2020-02-03,France,New Caledonia,0.0,0.0,0.0
8227,2020-02-04,France,New Caledonia,0.0,0.0,0.0
8228,2020-02-05,France,New Caledonia,0.0,0.0,0.0
8229,2020-02-06,France,New Caledonia,0.0,0.0,0.0
8230,2020-02-07,France,New Caledonia,0.0,0.0,0.0
8231,2020-02-08,France,New Caledonia,0.0,0.0,0.0
8232,2020-02-09,France,New Caledonia,0.0,0.0,0.0
8233,2020-02-10,France,New Caledonia,0.0,0.0,0.0
8234,2020-02-11,France,New Caledonia,0.0,0.0,0.0
8235,2020-02-12,France,New Caledonia,0.0,0.0,0.0
8236,2020-02-13,France,New Caledonia,0.0,0.0,0.0
8237,2020-02-14,France,New Caledonia,0.0,0.0,0.0
8238,2020-02-15,France,New Caledonia,0.0,0.0,0.0
8239,2020-02-16,France,New Caledonia,0.0,0.0,0.0
8240,2020-02-17,France,New Caledonia,0.0,0.0,0.0
8241,2020-02-18,France,New Caledonia,0.0,0.0,0.0
8242,2020-02-19,France,New Caledonia,0.0,0.0,0.0
8243,2020-02-20,France,New Caledonia,0.0,0.0,0.0
8244,2020-02-21,France,New Caledonia,0.0,0.0,0.0
8245,2020-02-22,France,New Caledonia,0.0,0.0,0.0
8246,2020-02-23,France,New Caledonia,0.0,0.0,0.0
8247,2020-02-24,France,New Caledonia,0.0,0.0,0.0
8248,2020-02-25,France,New Caledonia,0.0,0.0,0.0
8249,2020-02-26,France,New Caledonia,0.0,0.0,0.0
8250,2020-02-27,France,New Caledonia,0.0,0.0,0.0
8251,2020-02-28,France,New Caledonia,0.0,0.0,0.0
8252,2020-02-29,France,New Caledonia,0.0,0.0,0.0
8253,2020-03-01,France,New Caledonia,0.0,0.0,0.0
8254,2020-03-02,France,New Caledonia,0.0,0.0,0.0
8255,2020-03-03,France,New Caledonia,0.0,0.0,0.0
8256,2020-03-04,France,New Caledonia,0.0,0.0,0.0
8257,2020-03-05,France,New Caledonia,0.0,0.0,0.0
8258,2020-03-06,France,New Caledonia,0.0,0.0,0.0
8259,2020-03-07,France,New Caledonia,0.0,0.0,0.0
8260,2020-03-08,France,New Caledonia,0.0,0.0,0.0
8261,2020-03-09,France,New Caledonia,0.0,0.0,0.0
8262,2020-03-10,France,New Caledonia,0.0,0.0,0.0
8263,2020-03-11,France,New Caledonia,0.0,0.0,0.0
8264,2020-03-12,France,New Caledonia,0.0,0.0,0.0
8265,2020-03-13,France,New Caledonia,0.0,0.0,0.0
8266,2020-03-14,France,New Caledonia,0.0,0.0,0.0
8267,2020-03-15,France,New Caledonia,0.0,0.0,0.0
8268,2020-03-16,France,New Caledonia,0.0,0.0,0.0
8269,2020-03-17,France,New Caledonia,0.0,0.0,0.0
8270,2020-03-18,France,New Caledonia,0.0,0.0,0.0
8271,2020-03-19,France,New Caledonia,2.0,0.0,0.0
8272,2020-03-20,France,New Caledonia,0.0,0.0,0.0
8273,2020-03-21,France,New Caledonia,2.0,0.0,0.0
8274,2020-03-22,France,New Caledonia,0.0,0.0,0.0
8275,2020-03-23,France,New Caledonia,4.0,0.0,0.0
8276,2020-03-24,France,New Caledonia,2.0,0.0,0.0
8277,2020-03-25,France,New Caledonia,4.0,0.0,0.0
8278,2020-03-26,France,New Caledonia,0.0,0.0,0.0
8279,2020-03-27,France,New Caledonia,1.0,0.0,0.0
8280,2020-03-28,France,New Caledonia,0.0,0.0,0.0
8281,2020-03-29,France,New Caledonia,0.0,0.0,0.0
8282,2020-03-30,France,New Caledonia,0.0,0.0,0.0
8283,2020-03-31,France,New Caledonia,1.0,0.0,0.0
8284,2020-04-01,France,New Caledonia,0.0,0.0,0.0
8285,2020-04-02,France,New Caledonia,2.0,0.0,1.0
8286,2020-04-03,France,New Caledonia,0.0,0.0,0.0
8287,2020-04-04,France,New Caledonia,-1.0,0.0,0.0
8288,2020-01-22,France,Reunion,0.0,0.0,0.0
8289,2020-01-23,France,Reunion,0.0,0.0,0.0
8290,2020-01-24,France,Reunion,0.0,0.0,0.0
8291,2020-01-25,France,Reunion,0.0,0.0,0.0
8292,2020-01-26,France,Reunion,0.0,0.0,0.0
8293,2020-01-27,France,Reunion,0.0,0.0,0.0
8294,2020-01-28,France,Reunion,0.0,0.0,0.0
8295,2020-01-29,France,Reunion,0.0,0.0,0.0
8296,2020-01-30,France,Reunion,0.0,0.0,0.0
8297,2020-01-31,France,Reunion,0.0,0.0,0.0
8298,2020-02-01,France,Reunion,0.0,0.0,0.0
8299,2020-02-02,France,Reunion,0.0,0.0,0.0
8300,2020-02-03,France,Reunion,0.0,0.0,0.0
8301,2020-02-04,France,Reunion,0.0,0.0,0.0
8302,2020-02-05,France,Reunion,0.0,0.0,0.0
8303,2020-02-06,France,Reunion,0.0,0.0,0.0
8304,2020-02-07,France,Reunion,0.0,0.0,0.0
8305,2020-02-08,France,Reunion,0.0,0.0,0.0
8306,2020-02-09,France,Reunion,0.0,0.0,0.0
8307,2020-02-10,France,Reunion,0.0,0.0,0.0
8308,2020-02-11,France,Reunion,0.0,0.0,0.0
8309,2020-02-12,France,Reunion,0.0,0.0,0.0
8310,2020-02-13,France,Reunion,0.0,0.0,0.0
8311,2020-02-14,France,Reunion,0.0,0.0,0.0
8312,2020-02-15,France,Reunion,0.0,0.0,0.0
8313,2020-02-16,France,Reunion,0.0,0.0,0.0
8314,2020-02-17,France,Reunion,0.0,0.0,0.0
8315,2020-02-18,France,Reunion,0.0,0.0,0.0
8316,2020-02-19,France,Reunion,0.0,0.0,0.0
8317,2020-02-20,France,Reunion,0.0,0.0,0.0
8318,2020-02-21,France,Reunion,0.0,0.0,0.0
8319,2020-02-22,France,Reunion,0.0,0.0,0.0
8320,2020-02-23,France,Reunion,0.0,0.0,0.0
8321,2020-02-24,France,Reunion,0.0,0.0,0.0
8322,2020-02-25,France,Reunion,0.0,0.0,0.0
8323,2020-02-26,France,Reunion,0.0,0.0,0.0
8324,2020-02-27,France,Reunion,0.0,0.0,0.0
8325,2020-02-28,France,Reunion,0.0,0.0,0.0
8326,2020-02-29,France,Reunion,0.0,0.0,0.0
8327,2020-03-01,France,Reunion,0.0,0.0,0.0
8328,2020-03-02,France,Reunion,0.0,0.0,0.0
8329,2020-03-03,France,Reunion,0.0,0.0,0.0
8330,2020-03-04,France,Reunion,0.0,0.0,0.0
8331,2020-03-05,France,Reunion,0.0,0.0,0.0
8332,2020-03-06,France,Reunion,0.0,0.0,0.0
8333,2020-03-07,France,Reunion,0.0,0.0,0.0
8334,2020-03-08,France,Reunion,0.0,0.0,0.0
8335,2020-03-09,France,Reunion,0.0,0.0,0.0
8336,2020-03-10,France,Reunion,0.0,0.0,0.0
8337,2020-03-11,France,Reunion,1.0,0.0,0.0
8338,2020-03-12,France,Reunion,0.0,0.0,0.0
8339,2020-03-13,France,Reunion,4.0,0.0,0.0
8340,2020-03-14,France,Reunion,1.0,0.0,0.0
8341,2020-03-15,France,Reunion,1.0,0.0,0.0
8342,2020-03-16,France,Reunion,2.0,0.0,0.0
8343,2020-03-17,France,Reunion,0.0,0.0,0.0
8344,2020-03-18,France,Reunion,3.0,0.0,0.0
8345,2020-03-19,France,Reunion,2.0,0.0,0.0
8346,2020-03-20,France,Reunion,14.0,0.0,0.0
8347,2020-03-21,France,Reunion,17.0,0.0,0.0
8348,2020-03-22,France,Reunion,19.0,0.0,0.0
8349,2020-03-23,France,Reunion,7.0,0.0,0.0
8350,2020-03-24,France,Reunion,23.0,0.0,1.0
8351,2020-03-25,France,Reunion,17.0,0.0,0.0
8352,2020-03-26,France,Reunion,24.0,0.0,0.0
8353,2020-03-27,France,Reunion,10.0,0.0,0.0
8354,2020-03-28,France,Reunion,38.0,0.0,0.0
8355,2020-03-29,France,Reunion,0.0,0.0,0.0
8356,2020-03-30,France,Reunion,41.0,0.0,0.0
8357,2020-03-31,France,Reunion,23.0,0.0,0.0
8358,2020-04-01,France,Reunion,34.0,0.0,39.0
8359,2020-04-02,France,Reunion,27.0,0.0,0.0
8360,2020-04-03,France,Reunion,13.0,0.0,0.0
8361,2020-04-04,France,Reunion,13.0,0.0,0.0
8362,2020-01-22,France,Saint Barthelemy,0.0,0.0,0.0
8363,2020-01-23,France,Saint Barthelemy,0.0,0.0,0.0
8364,2020-01-24,France,Saint Barthelemy,0.0,0.0,0.0
8365,2020-01-25,France,Saint Barthelemy,0.0,0.0,0.0
8366,2020-01-26,France,Saint Barthelemy,0.0,0.0,0.0
8367,2020-01-27,France,Saint Barthelemy,0.0,0.0,0.0
8368,2020-01-28,France,Saint Barthelemy,0.0,0.0,0.0
8369,2020-01-29,France,Saint Barthelemy,0.0,0.0,0.0
8370,2020-01-30,France,Saint Barthelemy,0.0,0.0,0.0
8371,2020-01-31,France,Saint Barthelemy,0.0,0.0,0.0
8372,2020-02-01,France,Saint Barthelemy,0.0,0.0,0.0
8373,2020-02-02,France,Saint Barthelemy,0.0,0.0,0.0
8374,2020-02-03,France,Saint Barthelemy,0.0,0.0,0.0
8375,2020-02-04,France,Saint Barthelemy,0.0,0.0,0.0
8376,2020-02-05,France,Saint Barthelemy,0.0,0.0,0.0
8377,2020-02-06,France,Saint Barthelemy,0.0,0.0,0.0
8378,2020-02-07,France,Saint Barthelemy,0.0,0.0,0.0
8379,2020-02-08,France,Saint Barthelemy,0.0,0.0,0.0
8380,2020-02-09,France,Saint Barthelemy,0.0,0.0,0.0
8381,2020-02-10,France,Saint Barthelemy,0.0,0.0,0.0
8382,2020-02-11,France,Saint Barthelemy,0.0,0.0,0.0
8383,2020-02-12,France,Saint Barthelemy,0.0,0.0,0.0
8384,2020-02-13,France,Saint Barthelemy,0.0,0.0,0.0
8385,2020-02-14,France,Saint Barthelemy,0.0,0.0,0.0
8386,2020-02-15,France,Saint Barthelemy,0.0,0.0,0.0
8387,2020-02-16,France,Saint Barthelemy,0.0,0.0,0.0
8388,2020-02-17,France,Saint Barthelemy,0.0,0.0,0.0
8389,2020-02-18,France,Saint Barthelemy,0.0,0.0,0.0
8390,2020-02-19,France,Saint Barthelemy,0.0,0.0,0.0
8391,2020-02-20,France,Saint Barthelemy,0.0,0.0,0.0
8392,2020-02-21,France,Saint Barthelemy,0.0,0.0,0.0
8393,2020-02-22,France,Saint Barthelemy,0.0,0.0,0.0
8394,2020-02-23,France,Saint Barthelemy,0.0,0.0,0.0
8395,2020-02-24,France,Saint Barthelemy,0.0,0.0,0.0
8396,2020-02-25,France,Saint Barthelemy,0.0,0.0,0.0
